	temp	m2	m4	g2	g4	e1	cv	corr
178	1.780000e+00	5.738980e-02	5.797342e-03	1.323354e-02	6.993453e-02	-5.014584e-01	4.514640e-01	1.891761e+00
179	1.790000e+00	5.696036e-02	5.621821e-03	1.326000e-02	6.916182e-02	-5.017614e-01	4.398945e-01	1.884279e+00
180	1.800000e+00	5.547722e-02	5.274179e-03	1.151177e-02	6.892630e-02	-4.927683e-01	4.149008e-01	1.864970e+00
181	1.810000e+00	5.379648e-02	5.037841e-03	1.136219e-02	6.600391e-02	-4.882608e-01	3.959996e-01	1.820613e+00
182	1.820000e+00	5.441693e-02	5.095637e-03	1.305927e-02	6.761016e-02	-4.872791e-01	4.092229e-01	1.840125e+00
183	1.830000e+00	5.381006e-02	4.984226e-03	1.179365e-02	6.495854e-02	-4.851122e-01	3.957139e-01	1.830247e+00
184	1.840000e+00	5.281159e-02	4.786895e-03	1.088354e-02	6.419130e-02	-4.828343e-01	3.774269e-01	1.812688e+00
185	1.850000e+00	5.243821e-02	4.782336e-03	8.019167e-03	6.268443e-02	-4.764485e-01	3.882874e-01	1.810620e+00
186	1.860000e+00	5.136327e-02	4.473838e-03	9.080208e-03	6.176750e-02	-4.714797e-01	3.557807e-01	1.784848e+00
187	1.870000e+00	4.884867e-02	4.097298e-03	7.604791e-03	5.833104e-02	-4.640225e-01	3.532417e-01	1.739268e+00
188	1.880000e+00	5.036214e-02	4.385209e-03	9.173958e-03	5.888157e-02	-4.677684e-01	3.777611e-01	1.779053e+00
189	1.890000e+00	4.949579e-02	4.112920e-03	5.736979e-03	5.825031e-02	-4.626101e-01	3.563441e-01	1.764392e+00
190	1.900000e+00	4.916690e-02	4.138113e-03	9.447083e-03	5.823537e-02	-4.580274e-01	3.511762e-01	1.763049e+00
191	1.910000e+00	4.906211e-02	4.068149e-03	7.737396e-03	5.677448e-02	-4.573055e-01	3.403417e-01	1.763841e+00
192	1.920000e+00	4.808195e-02	3.919286e-03	8.675728e-03	5.533010e-02	-4.467926e-01	3.182993e-01	1.757175e+00
193	1.930000e+00	4.838841e-02	3.979100e-03	6.307397e-03	5.690880e-02	-4.502548e-01	3.385822e-01	1.748834e+00
194	1.940000e+00	4.682554e-02	3.727939e-03	7.153438e-03	5.424375e-02	-4.394246e-01	3.294259e-01	1.731746e+00
195	1.950000e+00	4.722137e-02	3.766166e-03	6.137187e-03	5.416088e-02	-4.407551e-01	3.235464e-01	1.741995e+00
196	1.960000e+00	4.612657e-02	3.551155e-03	7.971145e-03	5.193844e-02	-4.350580e-01	3.068686e-01	1.719186e+00
197	1.970000e+00	4.654231e-02	3.697177e-03	5.514167e-03	5.212297e-02	-4.369951e-01	3.042158e-01	1.728571e+00
198	1.980000e+00	4.560741e-02	3.550744e-03	6.123021e-03	5.171021e-02	-4.297960e-01	2.984129e-01	1.715008e+00
199	1.990000e+00	4.509999e-02	3.445887e-03	5.831666e-03	4.900010e-02	-4.325952e-01	3.004136e-01	1.704762e+00
200	2.000000e+00	4.474210e-02	3.366239e-03	5.747292e-03	4.936005e-02	-4.246143e-01	2.949813e-01	1.701237e+00
